ID,target,confidence
0689f795bd5627e1.jpg,9,0.22269344329833984
068f74f7f3021444.jpg,0,0.36385518312454224
06948b8091b11d1c.jpg,5,0.6992615461349487
06a484eb2afab068.jpg,6,0.7622408866882324
06df33e924e78422.jpg,14,0.6697739958763123
06df57c67fcc47f4.jpg,5,0.903849184513092
06fb9852b074f191.jpg,14,0.3663613200187683
070f663641adc8c5.jpg,10,0.32731014490127563
0716d938d4ee1685.jpg,6,0.9995558857917786
071a06f75055347b.jpg,14,0.5035825967788696
071d8072ab53ecf5.jpg,10,0.9997052550315857
072731843ae064a6.jpg,8,0.9991152882575989
073b706bf2450eff.jpg,15,0.9989659786224365
075ed6e4c487debc.jpg,8,0.2880679666996002
0778027c660394b0.jpg,8,0.3843874931335449
0793d5249a3b298e.jpg,8,0.32823702692985535
07a5f3b6e75f9caf.jpg,14,0.29178696870803833
07bc5cc66ff8caee.jpg,11,0.8064629435539246
07d545e9eafadf0a.jpg,13,0.8670933842658997
07f6f15c8165caa4.jpg,8,0.8753501176834106
080be7a4c550641c.jpg,9,0.9938471913337708
0827b6ab0fe72b16.jpg,9,0.9861564636230469
082e8c4d8d82eb01.jpg,14,0.7855502367019653
083b515f19482696.jpg,0,0.1787259727716446
083b72fc1d2da17e.jpg,10,0.9977818131446838
08590b0bed418283.jpg,5,0.9951063394546509
086206b3a6bc8ac7.jpg,6,0.8856744766235352
086be978e8e322c9.jpg,11,0.9235026836395264
087764f5ad00bd96.jpg,0,0.9435946345329285
087e0c1c6e93bbc5.jpg,10,0.395117849111557
08bf436664359a17.jpg,8,0.9995476603507996
08f41aac91eb8bc7.jpg,8,0.5156469345092773
08f54448041c90b1.jpg,15,0.9986401200294495
09194a475da4ddcc.jpg,7,0.5690556168556213
091ab5500f1ff9b6.jpg,16,0.7900770306587219
09297ad7ec71f908.jpg,11,0.4856152832508087
092f91fcb580f212.jpg,11,0.9986433386802673
09447bf11a0500aa.jpg,14,0.8920504450798035
095d28682e8981f7.jpg,11,0.9989832043647766
098f7da78695260d.jpg,14,0.9816386699676514
099398ecd1bcf6bd.jpg,14,0.9202151894569397
09a30d4d88601933.jpg,13,0.9656364917755127
09db80dc3d186a2e.jpg,0,0.22346654534339905
09eb83058248f2ac.jpg,8,0.39700302481651306
09f1aee1561b8b0f.jpg,11,0.9624171853065491
09f8b34f1e3e5743.jpg,2,0.9713517427444458
0a0302cbe2dcdd40.jpg,12,0.9114505648612976
0a12d28777501f71.jpg,16,0.9435311555862427
0a43350242357a3a.jpg,8,0.9630746245384216
0a46d57f7a0b0407.jpg,6,0.9991623163223267
0a4f2decf34d3bff.jpg,2,0.9245476126670837
0a5bf6ba56f069c5.jpg,0,0.9962168335914612
0a95b7e3f2bdc376.jpg,4,0.5815280675888062
0abb9be9652035f2.jpg,6,0.48128417134284973
0aed5278485aad7d.jpg,16,0.9950758814811707
0af2da38454cd083.jpg,2,0.9686774015426636
0b0e7e754b5a103c.jpg,9,0.5787912011146545
0b0f8f84d1b2ae04.jpg,14,0.3277289867401123
0b0fd1e0a11db156.jpg,14,0.908227801322937
0b14fad2ead8cbea.jpg,2,0.9844549894332886
0b255faf6658e0fa.jpg,11,0.6651466488838196
0b269edda9d67e70.jpg,5,0.9205968976020813
0b365c5adf7f7578.jpg,8,0.9997650980949402
0b44a2ab47ec95eb.jpg,10,0.9159207940101624
0b49d225b1648438.jpg,6,0.9993299245834351
0b60e9d39b43e0b9.jpg,15,0.9379481673240662
0b8426f6b3d9d4a3.jpg,4,0.9789453148841858
0b848234702391ca.jpg,14,0.5129426717758179
0b9483ad39e27019.jpg,6,0.998522937297821
0b9c5f11b9c2e742.jpg,5,0.525738000869751
0c0db67cbd783708.jpg,14,0.7000563144683838
0c201bfd63ecf0a5.jpg,15,0.998836100101471
0c2de472d06705a4.jpg,0,0.6283965706825256
0c44cd95b0d95b10.jpg,16,0.9997238516807556
0c471a246d7c7777.jpg,16,0.6343873143196106
0c5b6caa96ec9882.jpg,11,0.3804503083229065
0c62c4ec8d5042a7.jpg,6,0.9041509628295898
0c7c3129349c252b.jpg,0,0.39308562874794006
0c86e1a3fe94b2b4.jpg,8,0.9930267333984375
0c8d4f489a7d9b78.jpg,14,0.768258810043335
0c8fb4bcbb776183.jpg,8,0.937524676322937
0ca4d10967304b77.jpg,8,0.2943480610847473
0ca5c5bcdd6ccf63.jpg,2,0.999413251876831
0cbc0730650db913.jpg,12,0.9927237629890442
0cff25caaa6fafa1.jpg,8,0.9261242151260376
0d2833d1992b660a.jpg,3,0.9997027516365051
0d983587d59ea6f9.jpg,5,0.8154308795928955
0d990e7791b3cef6.jpg,9,0.9650740623474121
0da34c2cca958ac1.jpg,8,0.9971410036087036
0dca6453aea515b9.jpg,6,0.9971632361412048
0df3535e77995185.jpg,8,0.9995750784873962
0df41321b2dc9b68.jpg,16,0.41172081232070923
0df499833d8ec828.jpg,15,0.8476914763450623
0e152632a87fcec0.jpg,11,0.9994361996650696
0e181a7b2c470569.jpg,16,0.9415006637573242
0e4784ef454b4db0.jpg,9,0.9941527247428894
0e6ff16ce4b47fe8.jpg,15,0.9999188184738159
0e82d902e8be0e62.jpg,6,0.9715560078620911
0ea1c5cc98714405.jpg,8,0.9984920024871826
0ea4dcbe11fc58d2.jpg,5,0.9945635199546814
0eb46afcaadad03a.jpg,5,0.9779189229011536
0eba2850c75c48d2.jpg,10,0.9983682036399841
0eda817efb4aa013.jpg,10,0.3484901189804077
0edc89f8e4b669a6.jpg,16,0.8080536723136902
0f00c6aad3b537de.jpg,14,0.8755993843078613
0f279185fdc162fc.jpg,9,0.9777677655220032
0f28152f1258ee40.jpg,12,0.9987107515335083
0f3bedf01f25f064.jpg,16,0.9794027209281921
0f7c03d2cdf0979c.jpg,5,0.9991422891616821
0f8f83e4c0643ffd.jpg,2,0.9997988343238831
0f924f5aab23e65c.jpg,8,0.9270455241203308
0fa30d89872cbb63.jpg,8,0.9861415028572083
0fb80e7e918154b7.jpg,16,0.9998683929443359
0fc919fba9dc77b6.jpg,9,0.9870802760124207
0fd75524dfaeef7e.jpg,8,0.9045224189758301
0fe35a690cfc3d47.jpg,16,0.9994400143623352
0feb5fce885f15a4.jpg,16,0.34612876176834106
1024f408d288354b.jpg,14,0.7547801733016968
1027d7b85da774e4.jpg,15,0.4050735831260681
103000fee9095f1a.jpg,11,0.9789767265319824
1035f79046d7a343.jpg,15,0.9980939030647278
104b4ae18d528f85.jpg,9,0.9997923970222473
105a537c0ffcf2af.jpg,9,0.9861483573913574
1063d3cf9de5cc41.jpg,2,0.9994277358055115
106e817be539b3e7.jpg,15,0.40467512607574463
10810eb0c6dddb1c.jpg,11,0.9717063903808594
1081c0c3388d84de.jpg,10,0.4053862690925598
10a0009b0ccbceb9.jpg,9,0.9990159273147583
10b293fb79454626.jpg,0,0.9873518943786621
10b350a87c7fc903.jpg,4,0.9979128241539001
10b951d45cab812b.jpg,0,0.9501244425773621
10c4421ecc4767d5.jpg,16,0.2690211534500122
10d7dffe3a34c770.jpg,5,0.9968646168708801
10f7a181195be840.jpg,14,0.5775720477104187
10fdbe2e30df7d8b.jpg,8,0.42905277013778687
1118b4547007c942.jpg,5,0.9791369438171387
115d7f2ffef55b9f.jpg,14,0.3453792333602905
117795b5057bd15e.jpg,0,0.9941092729568481
117fa2615c4f1357.jpg,14,0.8155145049095154
119e93dac25c2db4.jpg,13,0.9851592183113098
11a1afb65afc47f3.jpg,2,0.9991185069084167
11adc81590a1f617.jpg,6,0.8112589120864868
11b5fec846ed1ff7.jpg,16,0.9977912902832031
11d50d6089328329.jpg,16,0.9995759129524231
11d514ca1791608f.jpg,14,0.2627481520175934
11f8879b754f6ea9.jpg,8,0.9997720122337341
1201a2dd9b5eb586.jpg,9,0.9302822351455688
120ce9e055bcdc5e.jpg,0,0.9282420873641968
12204163a937e519.jpg,10,0.9996401071548462
122cf870061859da.jpg,5,0.9766356945037842
124aa8334826cb3c.jpg,0,0.3325789272785187
1276e19dfa47adc4.jpg,14,0.9426400065422058
128fd89fa359e4e8.jpg,3,0.9974258542060852
129e9b82a833871a.jpg,9,0.2531013786792755
12aa7e3f97fad5c6.jpg,2,0.9793963432312012
12b74d0884c1c88d.jpg,0,0.9987899661064148
12c0ac56836761e0.jpg,3,0.9437395930290222
12d3032c9cac7869.jpg,0,0.9994230270385742
12f39c128bf5f434.jpg,13,0.29478684067726135
12f9326335cb3683.jpg,15,0.6171156764030457
12fbb2ca8a82ed41.jpg,0,0.9984015822410583
12fbf7fdc82328fc.jpg,8,0.4642711579799652
13602c1dd84b0810.jpg,3,0.9289405345916748
1369f0112818d48d.jpg,9,0.34489068388938904
137fa0da832cf39a.jpg,5,0.7814143896102905
1392df37aecbb878.jpg,3,0.997190535068512
139face231a6a5ca.jpg,0,0.999640941619873
13a1310b57a45515.jpg,14,0.8939734697341919
13a57c95db160dfb.jpg,6,0.9991899132728577
13a9778867e2b177.jpg,0,0.9989883303642273
13dec63232cbf27c.jpg,14,0.4089968502521515
140ad84d3ef9ed0b.jpg,12,0.4557018578052521
14198852bc1a5fb7.jpg,12,0.3609108030796051
141b73b47ddd1f3b.jpg,9,0.9686629772186279
1421fb31607c5123.jpg,0,0.5584024786949158
1426586d3c63f747.jpg,9,0.9935158491134644
142d45fde6392c14.jpg,10,0.8637940287590027
14601b72560b44ce.jpg,9,0.999221920967102
147322c3f7861963.jpg,8,0.4619579613208771
1499f9b7193c15fe.jpg,11,0.8854304552078247
14bff117ad4c9bd5.jpg,14,0.9861565828323364
14c95cf667fcb833.jpg,9,0.9986104965209961
14d34cf0135baa6e.jpg,11,0.2721861004829407
14d80c5f3979c24b.jpg,0,0.779866099357605
14e0947f6412bf0a.jpg,0,0.8894608020782471
14ec8dda255c99ad.jpg,15,0.5070435404777527
153a93981fa2a51b.jpg,11,0.9980911612510681
158af3be0cb5c17c.jpg,11,0.867542028427124
1593fab57945c546.jpg,6,0.9991350769996643
15a24e3d9d781c17.jpg,14,0.3136342465877533
15ca73556389df7e.jpg,9,0.25748753547668457
15d368bbb994e331.jpg,14,0.590133011341095
15d6890b32a3491a.jpg,15,0.46493539214134216
15d8e28fa134e037.jpg,14,0.96235591173172
15e4045d87b5e34c.jpg,15,0.9975247979164124
15efe59b41f3ccc7.jpg,14,0.6472370028495789
163409dfa90b4918.jpg,12,0.9997075200080872
1638d8b30b2a013e.jpg,14,0.4462655484676361
163ff887c52871d6.jpg,4,0.9989076852798462
1659601b11744f1b.jpg,0,0.9943159222602844
168845a16c3ad7b5.jpg,15,0.9992631077766418
16c93473c8c98b30.jpg,13,0.9993964433670044
16cea0e8138ab320.jpg,11,0.9514595866203308
173967d903c6e1fd.jpg,0,0.4292246103286743
1751ffe68fdbd2d4.jpg,12,0.999862790107727
1768c2f469d6e2c9.jpg,8,0.9535216689109802
17708afd7660980a.jpg,7,0.433358758687973
1774705a2d24365b.jpg,9,0.9780412316322327
178e58b18cd35045.jpg,0,0.9996397495269775
179a2cd94883d529.jpg,8,0.8920555710792542
17ab20ba9372dfc0.jpg,7,0.9355977773666382
17f6edc3f53dae04.jpg,4,0.981321394443512
17ff149fb0b4f356.jpg,5,0.6829270720481873
1813ae28b84caea4.jpg,0,0.9905160069465637
183f98c58e2c22f3.jpg,0,0.9521913528442383
185c7b0586965647.jpg,14,0.5969657301902771
1871e6dbf737bdc9.jpg,0,0.999306321144104
1880c4dc32a4665e.jpg,9,0.999687671661377
1882a6a85cdd8b30.jpg,12,0.6928476095199585
188c978dd1f6c289.jpg,15,0.7859598994255066
18912bd404188282.jpg,4,0.4522716999053955
189255f6ac4eb66b.jpg,11,0.9872996211051941
189a6a4d2b3014c8.jpg,8,0.9875867366790771
18b3cfa8bc2f7b09.jpg,0,0.3690621852874756
18bd9f5d67c34aa8.jpg,4,0.9687460064888
18d53793f7842c2a.jpg,15,0.7616757750511169
18dd27022c7141b1.jpg,9,0.9992720484733582
190172ace7746279.jpg,15,0.9986905455589294
190a44f1e33a86cf.jpg,15,0.9993461966514587
1927b4d137261408.jpg,9,0.9958106279373169
192f033e14132062.jpg,14,0.5796800255775452
193bf72eb8776056.jpg,8,0.9981259703636169
19715393750c278b.jpg,14,0.4824078679084778
19989d82a51d3bcd.jpg,15,0.9998377561569214
19cccbfe8daf8ed4.jpg,1,0.9995678067207336
19d98d8ee1d735a7.jpg,9,0.9589764475822449
1a0ba37806171e85.jpg,14,0.6681303977966309
1a38e93773fee9fb.jpg,8,0.9989373087882996
1a4ccaed60d695eb.jpg,11,0.499239057302475
1a6b433e34bc9a9d.jpg,14,0.5134430527687073
1a6c830fc871d21a.jpg,11,0.9994509816169739
1a85c97dc8b3f6a1.jpg,14,0.28336504101753235
1a8a90676e40da26.jpg,5,0.9844264388084412
1ab901039c1c7950.jpg,9,0.15778551995754242
1ac5d385313e414b.jpg,16,0.646730899810791
1acade48e30258c8.jpg,13,0.5643026828765869
1acbab3967fe133b.jpg,15,0.7070716023445129
1acc40852f90aa76.jpg,5,0.8048112988471985
1ad9ed5392307687.jpg,9,0.9984508752822876
1b45268518d29b07.jpg,14,0.8612436652183533
1b5039c18de0c674.jpg,6,0.9946296215057373
1b7d7bfb252d66f9.jpg,2,0.9998754262924194
1b808e977d7299f9.jpg,16,0.9997729659080505
1b8e376917bc35ce.jpg,7,0.5648229122161865
1b947bc0edb568b4.jpg,14,0.24468982219696045
1ba7449285ff620b.jpg,7,0.9944690465927124
1bb537e6b94b3f45.jpg,15,0.9998173117637634
1bb6d7110cdfc3e2.jpg,8,0.9988101720809937
1bbf2e0ac36b9f42.jpg,15,0.9991870522499084
1bd30eb70d45631b.jpg,13,0.9992654919624329
1be21d6d633d2fd2.jpg,15,0.9984076619148254
1c43b2800853a234.jpg,11,0.9994667172431946
1c52170a4ee28dbb.jpg,0,0.5871340036392212
1c5bb3ae72e3e504.jpg,2,0.9988906979560852
1c6ae69790e0b81e.jpg,14,0.3164699077606201
1c8bb84432130656.jpg,16,0.9996201992034912
1c998a55d06802fd.jpg,6,0.9983375072479248
1c9a4401ee709336.jpg,5,0.926206648349762
1cdce942c6dc2a9d.jpg,9,0.9625061750411987
1d06929019c52691.jpg,16,0.9715078473091125
1d2edb4d479d6a5d.jpg,11,0.998875081539154
1d348ea54f14a477.jpg,16,0.9907366633415222
1d3680ff648085f8.jpg,0,0.9992969036102295
1d50946bd454ac2e.jpg,16,0.41202783584594727
1d51d5f0f1cf9f5d.jpg,9,0.9769957661628723
1d7dde7dc94df6a6.jpg,15,0.9648655652999878
1d80aca90d37a369.jpg,11,0.6566299796104431
1d992d99f9029ba5.jpg,6,0.954931914806366
1db9948726a4e54c.jpg,6,0.9518784880638123
1dba741efa983591.jpg,15,0.7297266721725464
1dbee405b7797d67.jpg,15,0.9995359182357788
1dcb8e3b09cc48b4.jpg,9,0.300189346075058
1dfce34ac940049d.jpg,5,0.9696020483970642
1e1bb5109fa84944.jpg,5,0.9901978969573975
1e4e41d0390179b2.jpg,14,0.4893680512905121
1e5d739d49fa4321.jpg,7,0.33096763491630554
1e5d990b03a4f231.jpg,13,0.7920970320701599
1e5e16337b85dbc5.jpg,7,0.4698249399662018
1e70f33017938358.jpg,14,0.3724849224090576
1e7990ef09c250d0.jpg,16,0.9576034545898438
1eb76fad8c66761a.jpg,10,0.6038077473640442
1ebeda860d3a287f.jpg,4,0.9849700927734375
1ec94cb9a2575262.jpg,14,0.4330732822418213
1ec9764d52735fb2.jpg,5,0.6565523743629456
1efca93753690930.jpg,14,0.7403473258018494
1f193033ff3bfa6e.jpg,12,0.9967188239097595
1f40e905a531d54f.jpg,11,0.31645825505256653
1f4911a0ffc360c1.jpg,7,0.5633354187011719
1f515ac075c236f6.jpg,6,0.9983709454536438
1f5f0b704c5daf78.jpg,7,0.4462412893772125
1f6d185789637715.jpg,9,0.5532116889953613
1f79719f611f8200.jpg,14,0.5830963850021362
1fabb54270ed69d4.jpg,10,0.9418269991874695
1fb2c9fb03cebf17.jpg,3,0.9994140863418579
1fbe8682aec6fe42.jpg,3,0.35929471254348755
1fe42fadc6864b4d.jpg,14,0.3484892249107361
1fe94ce180b093b7.jpg,0,0.6660853028297424
200eaf17af79b1f3.jpg,5,0.9332529902458191
201706b4bb7ce8ed.jpg,9,0.9721152186393738
2037caa0bab5a1b3.jpg,15,0.9936115145683289
203c8ca385e06dde.jpg,13,0.9998692274093628
20488aeb2c524b39.jpg,11,0.3397962749004364
20754dcbca2aaaa0.jpg,0,0.3942764401435852
208a846e74340ebd.jpg,9,0.9907931685447693
20a244cbfa552f9a.jpg,10,0.261852890253067
20be57c076c9136e.jpg,8,0.9997331500053406
20c4d87dd513d951.jpg,3,0.4545396864414215
20d2b2669a88eb37.jpg,11,0.4852694272994995
2116515a1061933a.jpg,8,0.39073818922042847
21226439da551c4a.jpg,6,0.75456303358078
214a647d9134c161.jpg,0,0.9998238682746887
214fa42e99015c60.jpg,0,0.4653888940811157
2151ee0c994c9423.jpg,7,0.7987954616546631
215900568fcb6f12.jpg,16,0.20728525519371033
2191c4bb2013b976.jpg,10,0.3792535662651062
21b4bb9973d1a078.jpg,14,0.4794099032878876
21f77f7a6a9d8754.jpg,9,0.9997884631156921
220a586c2501bd4a.jpg,0,0.9739495515823364
223f5e290fe98fd0.jpg,13,0.8543543219566345
2272fc2dd41b4394.jpg,9,0.9534763693809509
22c1ba18e0dc3bae.jpg,2,0.9997560381889343
22d1bb69d10ac9d2.jpg,13,0.927553653717041
22dc0568d4c56907.jpg,12,0.43231552839279175
22f636ff7d0692ce.jpg,8,0.8311980962753296
22f8d8a6aa894258.jpg,0,0.5867804884910583
2309b3bf7fbc766d.jpg,0,0.9985449314117432
2314a77bf114c865.jpg,2,0.9998385906219482
2315e66043df20e9.jpg,14,0.7763962745666504
2356c559dbc775ab.jpg,11,0.721407949924469
2358244762f08b64.jpg,16,0.9997606873512268
2368e0594474eb68.jpg,0,0.999376118183136
238ba1e680031526.jpg,14,0.6860030889511108
238e09e04d7b32cb.jpg,16,0.41075775027275085
2392253d19b22e63.jpg,9,0.9937294721603394
2393beca89584d1b.jpg,12,0.9998440742492676
2394b085e2f8056a.jpg,11,0.9994094371795654
23c8dd42cd28c09b.jpg,11,0.9781814217567444
23e9a81fd7666ec8.jpg,5,0.8308197259902954
2409040a1227d283.jpg,8,0.9923462867736816
241a5b2b45b0e16a.jpg,16,0.930167019367218
243b2b94d769833f.jpg,14,0.8835325837135315
243c2862de89d302.jpg,0,0.2685188949108124
244d359e3e06f107.jpg,2,0.9995922446250916
2458ebca45ff00d1.jpg,9,0.20356284081935883
24662365e4f67d54.jpg,8,0.3997383415699005
24743f05ab3fdad2.jpg,3,0.9231864213943481
247b49ccb394e73e.jpg,7,0.9978424310684204
2490023d9af20f09.jpg,11,0.9835575819015503
24b0b8212e12ed3e.jpg,11,0.5391583442687988
24c56bd787b98ecc.jpg,10,0.5198546051979065
24f8406f0853c351.jpg,5,0.6567847728729248
24fa58d4d4921dcc.jpg,13,0.9991505146026611
25100f6edd324f57.jpg,10,0.9998230338096619
2510495a022ccc95.jpg,0,0.2548084259033203
2519f09dbe275482.jpg,11,0.9888767600059509
2523c2a95443aa2f.jpg,5,0.9992750287055969
2525474beadeadf3.jpg,14,0.30944398045539856
253d3173f646bd3b.jpg,10,0.38988542556762695
254c2b8a4b382c76.jpg,9,0.9963232278823853
257b07793fdb7c90.jpg,14,0.8980799317359924
258e073a7f65a0a6.jpg,14,0.9566440582275391
2599880699093a58.jpg,8,0.9995112419128418
25a8d6600d2de937.jpg,9,0.9994514584541321
26143bfda03ce73e.jpg,4,0.3597710132598877
2631b342138322c9.jpg,8,0.9910746216773987
263cbadd4561b548.jpg,11,0.9990587830543518
26515f03bb0b81f2.jpg,8,0.2776370644569397
266278ebc9732a80.jpg,7,0.8414053916931152
267e2c2ec8182f3e.jpg,5,0.9932604432106018
269c7c87fedc13a6.jpg,16,0.7604218125343323
26ab4b8829cc5a2a.jpg,11,0.9764519333839417
26ad74e35d3d6dfb.jpg,3,0.9998441934585571
26b346df2a13f1d4.jpg,11,0.6644086241722107
26b36adf3d246787.jpg,0,0.9984845519065857
26daccac09d64a1d.jpg,12,0.998816728591919
26e9f1aad2314b64.jpg,0,0.9998588562011719
2705fef18a6fc02c.jpg,0,0.9990752935409546
2756f25f1938558d.jpg,9,0.993317723274231
275aec040aac67af.jpg,11,0.9842860102653503
2765541d588e9d97.jpg,15,0.8565883040428162
2788f05973ca8a3c.jpg,15,0.5127921104431152
279c0046ee09258d.jpg,14,0.24721534550189972
27ca5681288973d1.jpg,2,0.8860007524490356
27e57d3590292262.jpg,11,0.9726632833480835
280eb4c18e0b9422.jpg,3,0.9456803202629089
2812bcc200f1412b.jpg,6,0.32112395763397217
2817aa40a3404fa9.jpg,11,0.9219497442245483
282156286a536ea0.jpg,7,0.9980049729347229
2832736591a36cd9.jpg,2,0.982751190662384
2832d2e3cd2f1de2.jpg,14,0.6334095001220703
285481c6e36c45c1.jpg,4,0.9555054903030396
28681a5c3f618df5.jpg,6,0.8423821926116943
28714bcc1a53360f.jpg,2,0.9851452112197876
2881e0ad82aac9f0.jpg,9,0.9917422533035278
2891229b9d30b4c4.jpg,2,0.9983731508255005
28989943f1b47b20.jpg,9,0.9997629523277283
2904d3025a18b639.jpg,2,0.935418426990509
291d080cbc815866.jpg,10,0.9904057383537292
2952a320e5cbd4db.jpg,5,0.9839993119239807
2956f79c00f1d8f4.jpg,0,0.870665967464447
296ac4bb9a572492.jpg,12,0.5259622931480408
29742b9f303284da.jpg,14,0.583071768283844
29ab86a8a17eae1d.jpg,14,0.8430927991867065
29b1dacefc551213.jpg,8,0.9863792657852173
29b735dce9d025f4.jpg,0,0.9996733665466309
29cbff2d4f3d697a.jpg,16,0.7270504832267761
2a050f0c12b65f65.jpg,11,0.3327704668045044
2a3756a7d1438abf.jpg,9,0.9889225959777832
2a43ed0df4e40da6.jpg,15,0.4301837086677551
2a496895464dbe8e.jpg,11,0.9795321822166443
2a8658f83ebe2328.jpg,0,0.38692498207092285
2a9be2b6b9c9d47f.jpg,0,0.9991844296455383
2ab8833bfea1d55f.jpg,8,0.9993374943733215
2ada26cfdb707dea.jpg,11,0.9254818558692932
2adc963a2a9727a0.jpg,10,0.9345300197601318
2af70bfa910763a3.jpg,15,0.9996896982192993
2afe4988ccd3f730.jpg,6,0.9858235120773315
2b297137d6d37701.jpg,11,0.2806084454059601
2b373f6d6c2bcb07.jpg,10,0.9998869895935059
2b422337f4b4d937.jpg,9,0.48001357913017273
2ba15d167da0458b.jpg,9,0.3420073986053467
2bd1bc42a31397d5.jpg,16,0.9157869219779968
2bdb1a2b76e57115.jpg,9,0.39577022194862366
2bf43d03514feb47.jpg,3,0.5483049154281616
2c03b0813138af83.jpg,6,0.97966468334198
2c771c8fae1ba961.jpg,9,0.9797555208206177
2c8b14f45b407f78.jpg,10,0.7317688465118408
2c8b45f2981a2119.jpg,8,0.9800161719322205
2c9888b449c53d1c.jpg,16,0.7233169674873352
2ca0a89cc4bd6b4c.jpg,14,0.22078247368335724
2cab10f1deae738e.jpg,14,0.22248372435569763
2cbbb185120ce2e0.jpg,14,0.5717967748641968
2ccd3eca7d2817b7.jpg,0,0.9995748400688171
2d075b49d57a56c7.jpg,11,0.5502533316612244
2d19c404e5f61205.jpg,0,0.9968771934509277
2d2e3fe1fec169d9.jpg,7,0.6781961917877197
2d4612a5829c3a7b.jpg,8,0.9875555634498596
2d6585b040a243d1.jpg,6,0.7484952807426453
2d8895f44940baa7.jpg,8,0.3911344110965729
2da2aad7719bde7b.jpg,13,0.8939507603645325
2da2fc72f3155387.jpg,2,0.9986894726753235
2db1cf2410df3445.jpg,8,0.9991902709007263
2dc695383a0129c9.jpg,6,0.8861350417137146
2dde09efb7f999d7.jpg,15,0.9996103644371033
2e12621278ce1935.jpg,0,0.5202913880348206
2e1d4e9d1aa963eb.jpg,7,0.41486307978630066
2e4152b8a4893715.jpg,14,0.5803472399711609
2e51d14abe1a4fd9.jpg,10,0.9961177110671997
2e75bf13e029c0a9.jpg,16,0.9174242615699768
2e801370669382a0.jpg,15,0.5828070044517517
2e874119ae337439.jpg,8,0.9992687106132507
2e9ca801a8c8d1d6.jpg,9,0.5175143480300903
2eb1f0e9324e6e03.jpg,0,0.9857448935508728
2eff56812f2f078e.jpg,8,0.4679690897464752
2f268cff0d675d95.jpg,12,0.6064354181289673
2f29b53e9676bf18.jpg,14,0.40557703375816345
2f390042292ddaf0.jpg,2,0.9968771934509277
2f4532160cabe0b9.jpg,13,0.49962300062179565
